@relation 'pacman-weka.filters.unsupervised.attribute.Remove-R32,35'

@attribute columna_pacman numeric
@attribute fila_pacman numeric
@attribute num_fantasmas numeric
@attribute num_fantasmas_vivos numeric
@attribute columna_fantasma_1 numeric
@attribute fila_fantasma_1 numeric
@attribute columna_fantasma_2 numeric
@attribute fila_fantasma_2 numeric
@attribute columna_fantasma_3 numeric
@attribute fila_fantasma_3 numeric
@attribute columna_fantasma_4 numeric
@attribute fila_fantasma_4 numeric
@attribute dist_1 numeric
@attribute dist_2 numeric
@attribute dist_3 numeric
@attribute dist_4 numeric
@attribute columna_fantasma_mas_cercano numeric
@attribute fila_fantasma_mas_cercano numeric
@attribute dist_columna_fantasma_cercano numeric
@attribute dist_fila_fantasma_cercano numeric
@attribute dist_fantasma_cercano numeric
@attribute num_comida numeric
@attribute dist_comida numeric
@attribute isWallNorth {False,True}
@attribute isWallSouth {False,True}
@attribute isWallEast {False,True}
@attribute isWallWest {False,True}
@attribute distNorth numeric
@attribute distSouth numeric
@attribute distEast numeric
@attribute distWest numeric
@attribute dir_anterior_pacman {Stop,East,West,North,South}
@attribute dir_pacman {Stop,East,West,North,South}

@data
25,11,4,4,1,5,1,12,14,3,28,6,30,25,19,7,28,6,3,5,8,326,1,False,False,False,False,4,9,4,14,East,East
26,11,4,4,1,6,1,11,15,3,28,7,30,25,19,5,28,7,2,4,6,325,1,False,False,False,False,5,9,3,15,East,East
27,11,4,4,1,7,1,12,15,4,28,8,30,27,19,5,28,8,1,3,4,324,1,True,True,False,False,1,1,2,16,East,East
28,11,4,4,1,8,1,13,15,3,28,7,30,29,21,3,28,7,0,4,4,323,1,False,False,True,False,5,9,1,17,East,East
28,10,4,4,1,8,1,13,15,4,28,8,29,30,19,3,28,8,0,2,2,322,1,False,False,True,True,6,8,1,1,East,South
28,9,4,4,1,8,1,12,14,4,28,7,28,30,19,3,28,7,0,2,2,321,1,False,False,True,False,7,7,1,8,South,South
28,8,4,4,1,7,1,13,14,3,28,6,28,32,19,3,28,6,0,2,2,320,1,False,False,True,True,8,6,1,1,South,South
28,7,4,4,1,6,1,12,14,4,28,5,28,32,17,1,28,5,0,2,2,319,1,False,False,True,False,9,5,1,20,South,South
28,6,4,3,2,6,1,11,14,4,7,1,26,32,16,-1,14,4,14,2,16,319,1,False,False,True,False,10,4,1,9,South,South
28,5,4,3,2,5,2,11,14,4,7,1,26,32,15,-1,14,4,14,1,15,318,1,False,False,True,True,11,3,1,1,South,South
28,4,4,3,2,5,2,12,15,4,7,1,27,34,13,-1,15,4,13,0,13,317,1,False,False,True,False,12,2,1,9,South,South
27,4,4,3,2,5,2,12,15,4,7,1,26,33,12,-1,15,4,12,0,12,316,1,True,False,False,False,1,2,2,8,South,West
26,4,4,3,2,6,1,12,14,4,7,1,26,33,12,-1,14,4,12,0,12,315,1,False,False,False,False,12,2,3,7,West,West
25,4,4,3,1,6,2,12,14,3,7,1,26,31,12,-1,14,3,11,1,12,314,1,False,False,False,False,11,2,4,6,West,West
24,4,4,3,1,6,1,12,14,4,7,1,25,31,10,-1,14,4,10,0,10,313,1,True,False,False,False,1,2,5,5,West,West
23,4,4,3,2,6,1,11,14,4,7,1,23,29,9,-1,14,4,9,0,9,312,1,False,False,False,False,14,2,6,4,West,West
22,4,4,3,2,7,1,12,14,3,7,1,23,29,9,-1,14,3,8,1,9,311,1,False,False,False,False,9,2,7,3,West,West
21,4,4,3,1,7,2,12,15,3,7,1,23,27,7,-1,15,3,6,1,7,310,1,True,False,False,False,1,2,8,2,West,West
20,4,4,3,2,7,1,12,16,3,7,1,21,27,5,-1,16,3,4,1,5,309,1,False,False,False,True,5,2,9,1,West,West
20,3,4,3,1,7,1,11,17,3,7,1,23,27,3,-1,17,3,3,0,3,308,1,False,True,False,False,6,1,9,20,West,South
19,3,4,3,2,7,2,11,16,3,7,1,21,25,3,-1,16,3,3,0,3,307,1,True,True,False,False,1,1,10,19,South,West
18,3,4,3,2,6,2,11,16,3,7,1,19,24,2,-1,16,3,2,0,2,306,1,False,True,False,False,2,1,11,18,West,West
17,3,4,2,2,6,2,10,5,1,7,1,18,22,-1,-1,2,6,15,3,18,305,1,False,True,False,False,15,1,12,17,West,West
16,3,4,2,2,5,1,10,5,1,7,1,16,22,-1,-1,2,5,14,2,16,304,1,False,True,False,False,15,1,13,16,West,West
15,3,4,2,2,6,1,10,5,1,7,1,16,21,-1,-1,2,6,13,3,16,303,1,False,True,False,False,2,1,14,15,West,West
14,3,4,2,1,6,1,9,5,1,7,1,16,19,-1,-1,1,6,13,3,16,302,1,False,True,False,False,15,1,15,14,West,West
13,3,4,2,2,6,1,9,5,1,7,1,14,18,-1,-1,2,6,11,3,14,301,1,False,True,False,False,15,1,16,13,West,West
12,3,4,2,2,6,1,8,5,1,7,1,13,16,-1,-1,2,6,10,3,13,300,1,False,True,False,False,2,1,17,12,West,West
11,3,4,2,2,7,1,7,5,1,7,1,13,14,-1,-1,2,7,9,4,13,299,1,False,True,False,False,8,1,18,11,West,West
10,3,4,2,2,7,1,6,5,1,7,1,12,12,-1,-1,2,7,8,4,12,298,1,False,True,False,False,15,1,19,10,West,West
9,3,4,2,2,7,2,6,5,1,7,1,11,10,-1,-1,2,6,7,3,10,297,1,False,True,False,False,2,1,20,9,West,West
8,3,4,2,1,7,1,6,5,1,7,1,11,10,-1,-1,1,6,7,3,10,296,1,False,True,False,False,4,1,21,8,West,West
7,3,4,2,1,8,1,5,5,1,7,1,11,8,-1,-1,1,5,6,2,8,295,1,False,True,False,False,10,1,22,7,West,West
6,3,4,2,1,8,1,5,5,1,7,1,10,7,-1,-1,1,5,5,2,7,294,1,False,True,False,False,2,1,23,6,West,West
5,3,4,2,1,7,1,6,5,1,7,1,8,7,-1,-1,1,6,4,3,7,293,1,False,True,False,False,10,1,24,5,West,West
4,3,4,2,1,6,2,6,5,1,7,1,6,5,-1,-1,2,6,2,3,5,292,1,False,True,False,False,10,1,25,4,West,West
3,3,4,2,2,6,2,7,5,1,7,1,4,5,-1,-1,2,6,1,3,4,291,1,False,True,False,False,2,1,26,3,West,West
2,3,4,2,1,6,1,7,5,1,7,1,4,5,-1,-1,1,6,1,3,4,290,1,False,True,False,False,15,1,27,2,West,West
1,3,4,2,1,5,1,8,5,1,7,1,2,5,-1,-1,1,5,0,2,2,289,1,False,True,False,True,15,1,28,1,West,West
1,4,4,2,1,6,2,8,5,1,7,1,2,5,-1,-1,1,6,0,2,2,288,1,False,False,False,True,14,2,18,1,West,North
1,5,4,2,1,7,1,8,5,1,7,1,2,3,-1,-1,1,7,0,2,2,287,1,False,False,False,True,13,3,2,1,North,North
1,6,4,2,1,8,1,8,5,1,7,1,2,2,-1,-1,1,8,0,2,2,286,1,False,False,False,True,12,4,2,1,North,North
12,10,4,4,5,6,5,12,13,6,13,12,11,9,5,3,13,12,1,2,3,1,7,False,False,False,False,5,8,7,7,Stop,Stop
12,10,4,4,5,6,5,12,13,6,13,12,11,9,5,3,13,12,1,2,3,1,7,False,False,False,False,5,8,7,7,Stop,Stop
12,11,4,4,5,6,5,12,13,6,13,12,12,8,6,2,13,12,1,1,2,1,8,False,False,False,False,4,9,7,12,Stop,North
12,12,4,4,5,6,5,12,13,6,13,12,13,7,7,1,13,12,1,0,1,1,9,False,False,False,False,3,10,7,12,North,North
13,12,4,3,5,6,5,12,13,6,7,1,14,8,6,-1,13,6,0,6,6,1,8,False,False,False,False,3,10,6,13,North,East
13,11,4,3,5,6,5,12,13,6,7,1,13,9,5,-1,13,6,0,5,5,1,7,False,False,False,False,4,9,6,13,East,South
13,10,4,3,5,6,5,12,13,6,7,1,12,10,4,-1,13,6,0,4,4,1,6,False,False,False,False,5,8,6,8,South,South
13,9,4,3,5,6,5,12,13,6,7,1,11,11,3,-1,13,6,0,3,3,1,5,False,False,False,False,6,7,6,13,South,South
13,8,4,3,5,6,5,12,13,6,7,1,10,12,2,-1,13,6,0,2,2,1,6,False,False,False,False,7,6,6,13,South,South
13,7,4,3,5,6,5,12,13,6,7,1,9,13,1,-1,13,6,0,1,1,1,7,False,False,False,False,8,5,6,13,South,South
13,6,4,2,5,6,5,12,5,1,7,1,8,14,-1,-1,5,6,8,0,8,1,8,False,False,False,False,9,4,6,13,South,South
12,6,4,2,5,6,5,12,5,1,7,1,7,13,-1,-1,5,6,7,0,7,1,9,False,False,False,False,9,4,7,12,South,West
11,6,4,2,5,6,5,12,5,1,7,1,6,12,-1,-1,5,6,6,0,6,1,10,False,False,False,False,9,4,8,11,West,West
10,6,4,2,5,6,5,12,5,1,7,1,5,11,-1,-1,5,6,5,0,5,1,11,False,False,False,False,9,4,9,10,West,West
9,6,4,2,5,6,5,12,5,1,7,1,4,10,-1,-1,5,6,4,0,4,1,12,False,False,False,False,9,4,10,9,West,West
8,6,4,2,5,6,5,12,5,1,7,1,3,9,-1,-1,5,6,3,0,3,1,13,False,False,False,False,9,4,11,8,West,West
7,6,4,2,5,6,5,12,5,1,7,1,2,8,-1,-1,5,6,2,0,2,1,14,False,False,False,False,9,4,12,7,West,West
6,6,4,2,5,6,5,12,5,1,7,1,1,7,-1,-1,5,6,1,0,1,1,15,False,False,False,False,9,4,13,6,West,West
5,6,4,1,1,1,5,12,5,1,7,1,-1,6,-1,-1,5,12,0,6,6,1,16,False,False,False,False,4,4,14,5,West,West
5,7,4,1,1,1,5,12,5,1,7,1,-1,5,-1,-1,5,12,0,5,5,1,15,False,False,False,False,3,5,14,5,West,North
5,8,4,1,1,1,5,12,5,1,7,1,-1,4,-1,-1,5,12,0,4,4,1,14,False,False,False,False,2,6,14,5,North,North
5,9,4,1,1,1,5,12,5,1,7,1,-1,3,-1,-1,5,12,0,3,3,1,13,True,False,False,False,1,7,14,5,North,North
6,9,4,1,1,1,5,12,5,1,7,1,-1,4,-1,-1,5,12,1,3,4,1,12,False,False,False,False,6,7,13,6,North,East
6,10,4,1,1,1,5,12,5,1,7,1,-1,3,-1,-1,5,12,1,2,3,1,13,False,False,False,True,5,8,13,1,East,North
6,11,4,1,1,1,5,12,5,1,7,1,-1,2,-1,-1,5,12,1,1,2,1,14,False,False,False,False,4,9,13,6,North,North
1,6,4,4,6,4,8,6,11,3,16,6,7,7,13,15,6,4,5,2,7,0,-1,True,False,False,True,1,4,18,1,Stop,Stop
1,6,4,4,6,4,8,6,11,3,16,6,7,7,13,15,6,4,5,2,7,0,-1,True,False,False,True,1,4,18,1,Stop,Stop
2,6,4,4,6,4,8,6,11,3,16,6,6,6,12,14,6,4,4,2,6,0,-1,True,True,False,False,1,1,17,2,Stop,East
3,6,4,4,6,4,8,6,11,3,16,6,5,5,11,13,6,4,3,2,5,0,-1,True,True,False,False,1,1,16,3,East,East
4,6,4,4,6,4,8,6,11,3,16,6,4,4,10,12,6,4,2,2,4,0,-1,True,True,False,False,1,1,15,4,East,East
5,6,4,4,6,4,8,6,11,3,16,6,3,3,9,11,6,4,1,2,3,0,-1,True,True,False,False,1,1,14,5,East,East
6,6,4,4,6,4,8,6,11,3,16,6,2,2,8,10,6,4,0,2,2,0,-1,True,True,False,False,1,1,13,6,East,East
7,6,4,4,6,4,8,6,11,3,16,6,3,1,7,9,8,6,1,0,1,0,-1,True,False,False,False,1,4,12,7,East,East
8,6,4,3,6,4,3,1,11,3,16,6,4,-1,6,8,6,4,2,2,4,0,-1,True,True,False,False,1,1,11,8,East,East
7,6,4,3,6,4,3,1,11,3,16,6,3,-1,7,9,6,4,1,2,3,0,-1,True,False,False,False,1,4,12,7,East,West
7,5,4,3,6,4,3,1,11,3,16,6,2,-1,6,10,6,4,1,1,2,0,-1,False,False,True,True,2,3,1,1,West,South
7,4,4,3,6,4,3,1,11,3,16,6,1,-1,5,11,6,4,1,0,1,0,-1,False,False,False,False,3,2,12,7,South,South
6,4,4,2,1,1,3,1,11,3,16,6,-1,-1,6,12,11,3,5,1,6,0,-1,True,False,False,False,1,2,13,6,South,West
7,4,4,2,1,1,3,1,11,3,16,6,-1,-1,5,11,11,3,4,1,5,0,-1,False,False,False,False,3,2,12,7,West,East
8,4,4,2,1,1,3,1,11,3,16,6,-1,-1,4,10,11,3,3,1,4,0,-1,True,False,False,False,1,2,11,8,East,East
9,4,4,2,1,1,3,1,11,3,16,6,-1,-1,3,9,11,3,2,1,3,0,-1,True,False,False,False,1,2,10,9,East,East
10,4,4,2,1,1,3,1,11,3,16,6,-1,-1,2,8,11,3,1,1,2,0,-1,True,False,False,False,1,2,9,10,East,East
11,4,4,2,1,1,3,1,11,3,16,6,-1,-1,1,7,11,3,0,1,1,0,-1,True,False,False,False,1,2,8,11,East,East
11,3,4,1,1,1,3,1,5,1,16,6,-1,-1,-1,8,16,6,5,3,8,0,-1,False,True,False,False,2,1,8,11,East,South
11,3,4,1,1,1,3,1,5,1,16,6,-1,-1,-1,8,16,6,5,3,8,0,-1,False,True,False,False,2,1,8,11,South,South
11,4,4,1,1,1,3,1,5,1,16,6,-1,-1,-1,7,16,6,5,2,7,0,-1,True,False,False,False,1,2,8,11,South,North
12,4,4,1,1,1,3,1,5,1,16,6,-1,-1,-1,6,16,6,4,2,6,0,-1,True,False,False,False,1,2,7,12,North,East
13,4,4,1,1,1,3,1,5,1,16,6,-1,-1,-1,5,16,6,3,2,5,0,-1,True,False,False,False,1,2,6,13,East,East
14,4,4,1,1,1,3,1,5,1,16,6,-1,-1,-1,4,16,6,2,2,4,0,-1,False,False,False,False,3,2,5,14,East,East
15,4,4,1,1,1,3,1,5,1,16,6,-1,-1,-1,3,16,6,1,2,3,0,-1,True,False,False,False,1,2,4,15,East,East
16,4,4,1,1,1,3,1,5,1,16,6,-1,-1,-1,2,16,6,0,2,2,0,-1,False,False,False,False,3,2,3,16,East,East
1,18,4,4,5,9,11,3,17,6,25,13,13,25,28,29,5,9,4,9,13,0,-1,True,False,False,True,1,16,25,1,Stop,Stop
1,17,4,4,5,9,11,3,17,6,25,13,12,24,27,28,5,9,4,8,12,0,-1,False,False,True,True,2,15,1,1,Stop,South
1,16,4,4,5,9,11,3,17,6,25,13,11,23,26,27,5,9,4,7,11,0,-1,False,False,False,True,3,14,17,1,South,South
1,15,4,4,5,9,11,3,17,6,25,13,10,22,25,26,5,9,4,6,10,0,-1,False,False,False,True,4,13,17,1,South,South
1,14,4,4,5,9,11,3,17,6,25,13,9,21,24,25,5,9,4,5,9,0,-1,False,False,False,True,5,12,10,1,South,South
1,13,4,4,5,9,11,3,17,6,25,13,8,20,23,24,5,9,4,4,8,0,-1,False,False,True,True,6,11,1,1,South,South
1,12,4,4,5,9,11,3,17,6,25,13,7,19,22,25,5,9,4,3,7,0,-1,False,False,False,True,7,10,20,1,South,South
1,11,4,4,5,9,11,3,17,6,25,13,6,18,21,26,5,9,4,2,6,0,-1,False,False,True,True,8,9,1,1,South,South
1,10,4,4,5,9,11,3,17,6,25,13,5,17,20,27,5,9,4,1,5,0,-1,False,False,True,True,9,8,1,1,South,South
1,9,4,4,5,9,11,3,17,6,25,13,4,16,19,28,5,9,4,0,4,0,-1,False,False,True,True,10,7,1,1,South,South
1,8,4,4,5,9,11,3,17,6,25,13,5,15,18,29,5,9,4,1,5,0,-1,False,False,True,True,11,6,1,1,South,South
1,7,4,4,5,9,11,3,17,6,25,13,6,14,17,30,5,9,4,2,6,0,-1,False,False,True,True,12,5,1,1,South,South
1,6,4,4,5,9,11,3,17,6,25,13,7,13,16,31,5,9,4,3,7,0,-1,False,False,False,True,13,4,11,1,South,South
2,6,4,4,5,9,11,3,17,6,25,13,6,12,15,30,5,9,3,3,6,0,-1,True,False,False,False,1,4,10,2,South,East
3,6,4,4,5,9,11,3,17,6,25,13,5,11,14,29,5,9,2,3,5,0,-1,False,False,False,False,5,4,9,3,East,East
4,6,4,4,5,9,11,3,17,6,25,13,4,10,13,28,5,9,1,3,4,0,-1,False,False,False,False,5,4,8,4,East,East
5,6,4,4,5,9,11,3,17,6,25,13,3,9,12,27,5,9,0,3,3,0,-1,False,False,False,False,5,4,7,5,East,East
5,7,4,4,5,9,11,3,17,6,25,13,2,10,13,26,5,9,0,2,2,0,-1,False,False,False,False,4,5,2,3,East,North
5,8,4,4,5,9,11,3,17,6,25,13,1,11,14,25,5,9,0,1,1,0,-1,False,False,False,False,3,6,2,3,North,North
5,9,4,3,1,1,11,3,17,6,25,13,-1,12,15,24,11,3,6,6,12,0,-1,False,False,False,False,2,7,2,3,North,North
5,8,4,3,1,1,11,3,17,6,25,13,-1,11,14,25,11,3,6,5,11,0,-1,False,False,False,False,3,6,2,3,North,South
5,7,4,3,1,1,11,3,17,6,25,13,-1,10,13,26,11,3,6,4,10,0,-1,False,False,False,False,4,5,2,3,South,South
5,6,4,3,1,1,11,3,17,6,25,13,-1,9,12,27,11,3,6,3,9,0,-1,False,False,False,False,5,4,7,5,South,South
5,5,4,3,1,1,11,3,17,6,25,13,-1,8,13,28,11,3,6,2,8,0,-1,False,False,True,False,6,3,1,5,South,South
5,4,4,3,1,1,11,3,17,6,25,13,-1,7,14,29,11,3,6,1,7,0,-1,False,False,True,False,7,2,1,5,South,South
5,3,4,3,1,1,11,3,17,6,25,13,-1,6,15,30,11,3,6,0,6,0,-1,False,True,False,False,8,1,7,5,South,South
6,3,4,3,1,1,11,3,17,6,25,13,-1,5,14,29,11,3,5,0,5,0,-1,True,True,False,False,1,1,6,6,South,East
7,3,4,3,1,1,11,3,17,6,25,13,-1,4,13,28,11,3,4,0,4,0,-1,True,True,False,False,1,1,5,7,East,East
8,3,4,3,1,1,11,3,17,6,25,13,-1,3,12,27,11,3,3,0,3,0,-1,False,True,False,False,14,1,4,8,East,East
9,3,4,3,1,1,11,3,17,6,25,13,-1,2,11,26,11,3,2,0,2,0,-1,False,True,False,False,14,1,3,9,East,East
10,3,4,3,1,1,11,3,17,6,25,13,-1,1,10,25,11,3,1,0,1,0,-1,False,True,False,False,14,1,2,10,East,East
11,3,4,2,1,1,3,1,17,6,25,13,-1,-1,9,24,17,6,6,3,9,0,-1,False,True,True,False,10,1,1,11,East,East
11,4,4,2,1,1,3,1,17,6,25,13,-1,-1,8,23,17,6,6,2,8,0,-1,False,False,True,False,9,2,1,4,East,North
11,5,4,2,1,1,3,1,17,6,25,13,-1,-1,7,22,17,6,6,1,7,0,-1,False,False,True,False,8,3,1,4,North,North
11,6,4,2,1,1,3,1,17,6,25,13,-1,-1,6,21,17,6,6,0,6,0,-1,False,False,True,False,7,4,1,11,North,North
11,7,4,2,1,1,3,1,17,6,25,13,-1,-1,7,20,17,6,6,1,7,0,-1,False,False,True,False,6,5,1,4,North,North
11,8,4,2,1,1,3,1,17,6,25,13,-1,-1,8,19,17,6,6,2,8,0,-1,False,False,True,False,5,6,1,4,North,North
11,9,4,2,1,1,3,1,17,6,25,13,-1,-1,9,18,17,6,6,3,9,0,-1,False,False,True,False,4,7,1,4,North,North
11,10,4,2,1,1,3,1,17,6,25,13,-1,-1,10,17,17,6,6,4,10,0,-1,False,False,True,False,3,8,1,4,North,North
11,11,4,2,1,1,3,1,17,6,25,13,-1,-1,11,16,17,6,6,5,11,0,-1,False,False,True,False,2,9,1,4,North,North
11,12,4,2,1,1,3,1,17,6,25,13,-1,-1,12,15,17,6,6,6,12,0,-1,True,False,False,False,1,10,10,11,North,North
12,12,4,2,1,1,3,1,17,6,25,13,-1,-1,11,14,17,6,5,6,11,0,-1,True,True,False,False,1,1,9,12,North,East
13,12,4,2,1,1,3,1,17,6,25,13,-1,-1,10,13,17,6,4,6,10,0,-1,True,False,False,False,1,10,8,13,East,East
14,12,4,2,1,1,3,1,17,6,25,13,-1,-1,9,12,17,6,3,6,9,0,-1,False,False,False,False,7,10,7,14,East,East
14,11,4,2,1,1,3,1,17,6,25,13,-1,-1,8,13,17,6,3,5,8,0,-1,False,False,False,False,8,9,7,2,East,South
14,10,4,2,1,1,3,1,17,6,25,13,-1,-1,7,14,17,6,3,4,7,0,-1,False,False,False,False,9,8,12,2,South,South
14,9,4,2,1,1,3,1,17,6,25,13,-1,-1,6,15,17,6,3,3,6,0,-1,False,False,True,False,10,7,1,2,South,South
14,8,4,2,1,1,3,1,17,6,25,13,-1,-1,5,16,17,6,3,2,5,0,-1,False,False,False,False,11,6,12,2,South,South
14,7,4,2,1,1,3,1,17,6,25,13,-1,-1,4,17,17,6,3,1,4,0,-1,False,False,True,False,12,5,1,2,South,South
14,6,4,2,1,1,3,1,17,6,25,13,-1,-1,3,18,17,6,3,0,3,0,-1,False,False,False,False,13,4,12,2,South,South
15,6,4,2,1,1,3,1,17,6,25,13,-1,-1,2,17,17,6,2,0,2,0,-1,True,True,False,False,1,1,11,3,South,East
16,6,4,2,1,1,3,1,17,6,25,13,-1,-1,1,16,17,6,1,0,1,0,-1,True,True,False,False,1,1,10,4,East,East
17,6,4,1,1,1,3,1,5,1,25,13,-1,-1,-1,15,25,13,8,7,15,0,-1,True,False,False,False,1,4,9,5,East,East
16,6,4,1,1,1,3,1,5,1,25,13,-1,-1,-1,16,25,13,9,7,16,0,-1,True,True,False,False,1,1,10,4,East,West
15,6,4,1,1,1,3,1,5,1,25,13,-1,-1,-1,17,25,13,10,7,17,0,-1,True,True,False,False,1,1,11,3,West,West
14,6,4,1,1,1,3,1,5,1,25,13,-1,-1,-1,18,25,13,11,7,18,0,-1,False,False,False,False,13,4,12,2,West,West
14,7,4,1,1,1,3,1,5,1,25,13,-1,-1,-1,17,25,13,11,6,17,0,-1,False,False,True,False,12,5,1,2,West,North
14,8,4,1,1,1,3,1,5,1,25,13,-1,-1,-1,16,25,13,11,5,16,0,-1,False,False,False,False,11,6,12,2,North,North
14,9,4,1,1,1,3,1,5,1,25,13,-1,-1,-1,15,25,13,11,4,15,0,-1,False,False,True,False,10,7,1,2,North,North
14,10,4,1,1,1,3,1,5,1,25,13,-1,-1,-1,14,25,13,11,3,14,0,-1,False,False,False,False,9,8,12,2,North,North
14,11,4,1,1,1,3,1,5,1,25,13,-1,-1,-1,13,25,13,11,2,13,0,-1,False,False,False,False,8,9,7,2,North,North
14,12,4,1,1,1,3,1,5,1,25,13,-1,-1,-1,12,25,13,11,1,12,0,-1,False,False,False,False,7,10,7,14,North,North
15,12,4,1,1,1,3,1,5,1,25,13,-1,-1,-1,11,25,13,10,1,11,0,-1,True,False,False,False,1,3,6,15,North,East
16,12,4,1,1,1,3,1,5,1,25,13,-1,-1,-1,10,25,13,9,1,10,0,-1,True,False,False,False,1,3,5,16,East,East
17,12,4,1,1,1,3,1,5,1,25,13,-1,-1,-1,9,25,13,8,1,9,0,-1,False,False,False,False,7,3,4,17,East,East
18,12,4,1,1,1,3,1,5,1,25,13,-1,-1,-1,8,25,13,7,1,8,0,-1,False,False,False,False,3,3,3,18,East,East
19,12,4,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,25,13,6,1,7,0,-1,False,False,False,False,3,3,2,19,East,East
20,12,4,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,25,13,5,1,6,0,-1,False,False,True,False,7,3,1,20,East,East
20,12,4,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,25,13,5,1,6,0,-1,False,False,True,False,7,3,1,20,East,East
20,13,4,1,1,1,3,1,5,1,25,13,-1,-1,-1,5,25,13,5,0,5,0,-1,False,False,True,False,6,4,1,4,East,North
20,14,4,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,25,13,5,1,6,0,-1,False,False,True,False,5,5,1,9,North,North
20,15,4,1,1,1,3,1,5,1,25,13,-1,-1,-1,7,25,13,5,2,7,0,-1,False,False,False,True,4,6,6,1,North,North
21,15,4,1,1,1,3,1,5,1,25,13,-1,-1,-1,6,25,13,4,2,6,0,-1,False,True,False,False,4,1,5,2,North,East
22,15,4,1,1,1,3,1,5,1,25,13,-1,-1,-1,5,25,13,3,2,5,0,-1,False,False,False,False,2,3,4,3,East,East
23,15,4,1,1,1,3,1,5,1,25,13,-1,-1,-1,4,25,13,2,2,4,0,-1,False,False,False,False,2,3,3,4,East,East
24,15,4,1,1,1,3,1,5,1,25,13,-1,-1,-1,3,25,13,1,2,3,0,-1,False,False,False,False,2,2,2,5,East,East
25,15,4,1,1,1,3,1,5,1,25,13,-1,-1,-1,2,25,13,0,2,2,0,-1,False,False,True,False,4,3,1,6,East,East
9,3,4,4,8,9,9,9,10,9,11,9,7,6,7,8,9,9,0,6,6,114,1,True,True,False,False,1,1,5,4,Stop,Stop
9,3,4,4,8,9,9,9,10,9,11,9,7,6,7,8,9,9,0,6,6,114,1,True,True,False,False,1,1,5,4,Stop,Stop
8,3,4,4,8,9,9,9,10,9,11,9,6,7,8,9,8,9,0,6,6,113,1,True,True,False,False,1,1,6,3,Stop,West
7,3,4,4,8,9,9,9,10,9,11,9,7,8,9,10,8,9,1,6,7,112,1,True,True,False,False,1,1,7,2,West,West
6,3,4,4,8,9,9,9,10,9,11,9,8,9,10,11,8,9,2,6,8,111,1,False,True,False,True,11,1,8,1,West,West
6,4,4,4,8,9,9,9,10,9,11,9,7,8,9,10,8,9,2,5,7,110,1,False,False,True,True,10,2,1,1,West,North
6,5,4,4,8,9,9,9,10,9,11,9,6,7,8,9,8,9,2,4,6,109,1,False,False,False,False,9,3,8,4,North,North
6,6,4,4,8,9,9,9,10,9,11,9,5,6,7,8,8,9,2,3,5,108,1,False,False,True,False,8,4,1,4,North,North
6,7,4,4,8,9,9,9,10,9,11,9,4,5,6,7,8,9,2,2,4,107,1,False,False,True,False,7,5,1,4,North,North
6,8,4,4,8,9,9,9,10,9,11,9,3,4,5,6,8,9,2,1,3,106,1,False,False,True,False,6,6,1,4,North,North
6,9,4,4,8,9,9,9,10,9,11,9,2,3,4,5,8,9,2,0,2,105,1,False,False,False,False,5,7,6,6,North,North
7,9,4,4,8,9,9,9,10,9,11,9,1,2,3,4,8,9,1,0,1,105,2,True,True,False,False,1,1,5,7,North,East
8,9,4,3,1,1,9,9,10,9,11,9,-1,1,2,3,9,9,1,0,1,105,3,True,True,False,False,1,1,4,8,East,East
9,9,4,2,1,1,3,1,10,9,11,9,-1,-1,1,2,10,9,1,0,1,105,2,False,True,False,False,5,1,3,9,East,East
20,17,4,4,1,8,2,6,18,4,28,6,28,29,15,19,18,4,2,13,15,337,1,True,False,True,False,1,8,1,2,Stop,Stop
20,17,4,4,1,8,2,6,18,4,28,6,28,29,15,19,18,4,2,13,15,337,1,True,False,True,False,1,8,1,2,Stop,Stop
20,16,4,4,1,8,2,6,18,4,28,6,27,28,14,18,18,4,2,12,14,336,1,False,False,False,False,2,7,2,5,Stop,South
20,15,4,4,1,8,2,6,18,4,28,6,26,27,13,17,18,4,2,11,13,335,1,False,False,False,False,3,6,5,2,South,South
20,14,4,4,1,8,2,6,18,4,28,6,25,26,12,16,18,4,2,10,12,334,1,False,False,True,False,4,5,1,2,South,South
20,13,4,4,1,8,2,6,18,4,28,6,24,25,11,15,18,4,2,9,11,333,1,False,False,False,False,5,4,2,9,South,South
20,12,4,4,1,8,2,6,18,4,28,6,23,24,10,14,18,4,2,8,10,332,1,False,False,True,False,6,3,1,2,South,South
20,11,4,4,1,8,2,6,18,4,28,6,22,23,9,13,18,4,2,7,9,331,1,False,False,False,False,7,2,9,9,South,South
21,11,4,4,1,8,2,6,18,4,28,6,23,24,10,12,18,4,3,7,10,330,1,True,True,False,False,1,1,8,10,South,East
22,11,4,4,1,8,2,6,18,4,28,6,24,25,11,11,18,4,4,7,11,329,1,False,False,False,False,2,9,7,11,East,East
23,11,4,4,1,8,2,6,18,4,28,6,25,26,12,10,28,6,5,5,10,328,1,False,False,False,False,7,9,6,12,East,East
24,11,4,4,1,8,2,6,18,4,28,6,26,27,13,9,28,6,4,5,9,327,1,True,True,False,False,1,1,5,13,East,East
